University,year,Rank,Score
UNIVERSITY OF OSNABRUCK,1995,322.0,10.0
UNIVERSITY OF OSNABRUCK,1996,335.0,11.0
UNIVERSITY OF OSNABRUCK,1997,328.0,11.0
UNIVERSITY OF OSNABRUCK,1998,320.0,13.0
UNIVERSITY OF OSNABRUCK,1999,320.0,13.0
UNIVERSITY OF OSNABRUCK,2000,313.0,14.0
UNIVERSITY OF OSNABRUCK,2001,288.0,17.0
UNIVERSITY OF OSNABRUCK,2002,299.0,17.0
UNIVERSITY OF OSNABRUCK,2003,313.0,16.0
UNIVERSITY OF OSNABRUCK,2004,319.0,17.0
UNIVERSITY OF OSNABRUCK,2005,352.0,15.0
UNIVERSITY OF OSNABRUCK,2006,360.0,15.0
UNIVERSITY OF OSNABRUCK,2007,375.0,15.0
UNIVERSITY OF OSNABRUCK,2008,405.0,14.0
UNIVERSITY OF OSNABRUCK,2009,455.0,12.0
UNIVERSITY OF OSNABRUCK,2010,501.0,11.0
UNIVERSITY OF OSNABRUCK,2011,552.0,9.0
UNIVERSITY OF OSNABRUCK,2012,557.0,10.0
UNIVERSITY OF OSNABRUCK,2013,516.0,13.0
UNIVERSITY OF OSNABRUCK,2014,489.0,15.0
UNIVERSITY OF OSNABRUCK,2015,542.0,13.0
UNIVERSITY OF OSNABRUCK,2016,527.0,14.0
UNIVERSITY OF OSNABRUCK,2017,576.0,12.0
UNIVERSITY OF OSNABRUCK,2018,735.0,2.0
UNIVERSITY OF OSNABRUCK,2019,882.0,1.0
UNIVERSITY OF OTAGO,1994,516.0,3.0
UNIVERSITY OF OTAGO,1995,361.0,8.0
UNIVERSITY OF OTAGO,1996,356.0,9.0
UNIVERSITY OF OTAGO,1997,379.0,8.0
UNIVERSITY OF OTAGO,1998,371.0,9.0
UNIVERSITY OF OTAGO,1999,335.0,12.0
UNIVERSITY OF OTAGO,2000,449.0,7.0
UNIVERSITY OF OTAGO,2001,484.0,6.0
UNIVERSITY OF OTAGO,2002,417.0,9.0
UNIVERSITY OF OTAGO,2003,429.0,9.0
UNIVERSITY OF OTAGO,2004,533.0,6.0
UNIVERSITY OF OTAGO,2005,503.0,7.0
UNIVERSITY OF OTAGO,2006,441.0,10.0
UNIVERSITY OF OTAGO,2007,458.0,10.0
UNIVERSITY OF OTAGO,2008,450.0,11.0
UNIVERSITY OF OTAGO,2009,433.0,13.0
UNIVERSITY OF OTAGO,2010,431.0,14.0
UNIVERSITY OF OTAGO,2011,477.0,13.0
UNIVERSITY OF OTAGO,2012,414.0,18.0
UNIVERSITY OF OTAGO,2013,423.0,20.0
UNIVERSITY OF OTAGO,2014,372.0,25.0
UNIVERSITY OF OTAGO,2015,337.0,31.0
UNIVERSITY OF OTAGO,2016,330.0,32.0
UNIVERSITY OF OTAGO,2017,370.0,28.0
UNIVERSITY OF OTAGO,2018,392.0,11.0
UNIVERSITY OF OTAGO,2019,474.0,8.0
UNIVERSITY OF OTTAWA,1994,203.0,20.0
UNIVERSITY OF OTTAWA,1995,183.0,24.0
UNIVERSITY OF OTTAWA,1996,181.0,26.0
UNIVERSITY OF OTTAWA,1997,206.0,24.0
UNIVERSITY OF OTTAWA,1998,236.0,21.0
UNIVERSITY OF OTTAWA,1999,236.0,22.0
UNIVERSITY OF OTTAWA,2000,262.0,19.0
UNIVERSITY OF OTTAWA,2001,302.0,15.0
UNIVERSITY OF OTTAWA,2002,305.0,16.0
UNIVERSITY OF OTTAWA,2003,306.0,17.0
UNIVERSITY OF OTTAWA,2004,319.0,17.0
UNIVERSITY OF OTTAWA,2005,317.0,18.0
UNIVERSITY OF OTTAWA,2006,318.0,20.0
UNIVERSITY OF OTTAWA,2007,342.0,18.0
UNIVERSITY OF OTTAWA,2008,319.0,22.0
UNIVERSITY OF OTTAWA,2009,316.0,23.0
UNIVERSITY OF OTTAWA,2010,364.0,20.0
UNIVERSITY OF OTTAWA,2011,362.0,21.0
UNIVERSITY OF OTTAWA,2012,354.0,23.0
UNIVERSITY OF OTTAWA,2013,372.0,24.0
UNIVERSITY OF OTTAWA,2014,372.0,25.0
UNIVERSITY OF OTTAWA,2015,352.0,29.0
UNIVERSITY OF OTTAWA,2016,293.0,38.0
UNIVERSITY OF OTTAWA,2017,259.0,47.0
UNIVERSITY OF OTTAWA,2018,212.0,29.0
UNIVERSITY OF OTTAWA,2019,217.0,29.0
UNIVERSITY OF OULU,1994,457.0,4.0
UNIVERSITY OF OULU,1995,466.0,4.0
UNIVERSITY OF OULU,1996,419.0,6.0
UNIVERSITY OF OULU,1997,423.0,6.0
UNIVERSITY OF OULU,1998,534.0,4.0
UNIVERSITY OF OULU,1999,542.0,4.0
UNIVERSITY OF OULU,2000,554.0,4.0
UNIVERSITY OF OULU,2001,706.0,2.0
UNIVERSITY OF OULU,2002,835.0,1.0
UNIVERSITY OF OULU,2003,646.0,3.0
UNIVERSITY OF OULU,2004,610.0,4.0
UNIVERSITY OF OULU,2005,614.0,4.0
UNIVERSITY OF OULU,2006,576.0,5.0
UNIVERSITY OF OULU,2007,649.0,4.0
UNIVERSITY OF OULU,2008,753.0,3.0
UNIVERSITY OF OULU,2009,869.0,2.0
UNIVERSITY OF OULU,2010,737.0,4.0
UNIVERSITY OF OULU,2011,824.0,3.0
UNIVERSITY OF OULU,2012,840.0,3.0
UNIVERSITY OF OULU,2013,994.0,2.0
UNIVERSITY OF OULU,2014,1019.0,2.0
UNIVERSITY OF OULU,2015,985.25,1.75
UNIVERSITY OF OULU,2016,951.5,1.5
UNIVERSITY OF OULU,2017,917.75,1.25
UNIVERSITY OF OULU,2018,884.0,1.0
UNIVERSITY OF OULU,2019,882.0,1.0
UNIVERSITY OF OVIEDO,1997,765.0,1.0
UNIVERSITY OF OVIEDO,1998,773.0,1.0
UNIVERSITY OF OVIEDO,1999,782.0,1.0
UNIVERSITY OF OVIEDO,2000,616.0,3.0
UNIVERSITY OF OVIEDO,2001,513.0,5.0
UNIVERSITY OF OVIEDO,2002,492.0,6.0
UNIVERSITY OF OVIEDO,2003,476.0,7.0
UNIVERSITY OF OVIEDO,2004,490.0,7.0
UNIVERSITY OF OVIEDO,2005,503.0,7.0
UNIVERSITY OF OVIEDO,2006,543.0,6.0
UNIVERSITY OF OVIEDO,2007,605.0,5.0
UNIVERSITY OF OVIEDO,2008,560.0,7.0
UNIVERSITY OF OVIEDO,2009,524.0,9.0
UNIVERSITY OF OVIEDO,2010,565.0,8.0
UNIVERSITY OF OVIEDO,2011,552.0,9.0
UNIVERSITY OF OVIEDO,2012,539.0,11.0
UNIVERSITY OF OVIEDO,2013,549.0,11.0
UNIVERSITY OF OVIEDO,2014,607.0,9.0
UNIVERSITY OF OVIEDO,2015,655.0,8.0
UNIVERSITY OF OVIEDO,2016,741.0,6.0
UNIVERSITY OF OVIEDO,2017,849.0,4.0
UNIVERSITY OF OVIEDO,2018,865.5,2.5
UNIVERSITY OF OVIEDO,2019,882.0,1.0
UNIVERSITY OF OXFORD,1994,40.0,114.0
UNIVERSITY OF OXFORD,1995,35.0,134.0
UNIVERSITY OF OXFORD,1996,31.0,152.0
UNIVERSITY OF OXFORD,1997,32.0,153.0
UNIVERSITY OF OXFORD,1998,25.0,170.0
UNIVERSITY OF OXFORD,1999,27.0,169.0
UNIVERSITY OF OXFORD,2000,26.0,168.0
UNIVERSITY OF OXFORD,2001,25.0,171.0
UNIVERSITY OF OXFORD,2002,23.0,180.0
UNIVERSITY OF OXFORD,2003,22.0,194.0
UNIVERSITY OF OXFORD,2004,19.0,209.0
UNIVERSITY OF OXFORD,2005,18.0,221.0
UNIVERSITY OF OXFORD,2006,19.0,222.0
UNIVERSITY OF OXFORD,2007,19.0,237.0
UNIVERSITY OF OXFORD,2008,18.0,253.0
UNIVERSITY OF OXFORD,2009,15.0,297.0
UNIVERSITY OF OXFORD,2010,14.0,331.0
UNIVERSITY OF OXFORD,2011,14.0,368.0
UNIVERSITY OF OXFORD,2012,12.0,407.0
UNIVERSITY OF OXFORD,2013,11.0,445.0
UNIVERSITY OF OXFORD,2014,9.0,453.0
UNIVERSITY OF OXFORD,2015,7.0,491.0
UNIVERSITY OF OXFORD,2016,7.0,493.0
UNIVERSITY OF OXFORD,2017,8.0,476.0
UNIVERSITY OF OXFORD,2018,12.0,261.0
UNIVERSITY OF OXFORD,2019,11.0,253.0
UNIVERSITY OF OXFORD COLLEGE,2000,803.0,1.0
UNIVERSITY OF OXFORD COLLEGE,2001,822.0,1.0
UNIVERSITY OF OXFORD COLLEGE,2002,835.0,1.0
UNIVERSITY OF OXFORD COLLEGE,2003,839.0,1.0
UNIVERSITY OF OXFORD COLLEGE,2004,860.0,1.0
"UNIVERSITY OF OXFORD, BRASENOSE COLLEGE",1994,697.0,1.0
"UNIVERSITY OF OXFORD, BRASENOSE COLLEGE",1995,615.0,2.0
"UNIVERSITY OF OXFORD, BRASENOSE COLLEGE",1996,745.0,1.0
"UNIVERSITY OF OXFORD, BRASENOSE COLLEGE",1997,765.0,1.0
"UNIVERSITY OF OXFORD, BRASENOSE COLLEGE",1998,773.0,1.0
"UNIVERSITY OF OXFORD, BRASENOSE COLLEGE",1999,782.0,1.0
"UNIVERSITY OF OXFORD, BRASENOSE COLLEGE",2000,807.3,1.0
"UNIVERSITY OF OXFORD, BRASENOSE COLLEGE",2001,832.6,1.0
"UNIVERSITY OF OXFORD, BRASENOSE COLLEGE",2002,857.9,1.0
"UNIVERSITY OF OXFORD, BRASENOSE COLLEGE",2003,883.2,1.0
"UNIVERSITY OF OXFORD, BRASENOSE COLLEGE",2004,908.5,1.0
"UNIVERSITY OF OXFORD, BRASENOSE COLLEGE",2005,933.8,1.0
"UNIVERSITY OF OXFORD, BRASENOSE COLLEGE",2006,959.1,1.0
"UNIVERSITY OF OXFORD, BRASENOSE COLLEGE",2007,984.4,1.0
"UNIVERSITY OF OXFORD, BRASENOSE COLLEGE",2008,1009.7,1.0
"UNIVERSITY OF OXFORD, BRASENOSE COLLEGE",2009,1035.0,1.0
"UNIVERSITY OF OXFORD, BRASENOSE COLLEGE",2010,1060.0,1.0
"UNIVERSITY OF OXFORD, BRASENOSE COLLEGE",2011,1086.0,1.0
"UNIVERSITY OF OXFORD, BRASENOSE COLLEGE",2012,1100.0,1.0
"UNIVERSITY OF OXFORD, BRASENOSE COLLEGE",2013,1159.0,1.0
"UNIVERSITY OF OXFORD, CHRIST CHURCH",2005,898.0,1.0
"UNIVERSITY OF OXFORD, CHRIST CHURCH",2006,798.0,2.0
"UNIVERSITY OF OXFORD, CHRIST CHURCH",2007,826.0,2.0
"UNIVERSITY OF OXFORD, CHRIST CHURCH",2008,846.0,2.0
"UNIVERSITY OF OXFORD, CHRIST CHURCH",2009,869.0,2.0
"UNIVERSITY OF OXFORD, CHRIST CHURCH",2010,1060.0,1.0
"UNIVERSITY OF OXFORD, CHRIST CHURCH",2011,1088.0,1.0
"UNIVERSITY OF OXFORD, CHRIST CHURCH",2012,1116.0,1.0
"UNIVERSITY OF OXFORD, CHRIST CHURCH",2013,1144.0,1.0
"UNIVERSITY OF OXFORD, CHRIST CHURCH",2014,1172.0,1.0
"UNIVERSITY OF OXFORD, CHRIST CHURCH",2015,1200.0,1.0
"UNIVERSITY OF OXFORD, CHRIST CHURCH",2016,1188.0,1.0
"UNIVERSITY OF OXFORD, CHRIST CHURCH",2017,1183.0,1.0
"UNIVERSITY OF OXFORD, CHRIST CHURCH",2018,884.0,1.0
"UNIVERSITY OF OXFORD, CHRIST CHURCH",2019,882.0,1.0
"UNIVERSITY OF OXFORD, HERTFORD COLLEGE",1998,581.0,3.0
"UNIVERSITY OF OXFORD, HERTFORD COLLEGE",1999,542.0,4.0
"UNIVERSITY OF OXFORD, HERTFORD COLLEGE",2000,502.0,5.0
"UNIVERSITY OF OXFORD, HERTFORD COLLEGE",2001,513.0,5.0
"UNIVERSITY OF OXFORD, HERTFORD COLLEGE",2002,527.0,5.0
"UNIVERSITY OF OXFORD, HERTFORD COLLEGE",2003,736.0,2.0
"UNIVERSITY OF OXFORD, HERTFORD COLLEGE",2004,860.0,1.0
"UNIVERSITY OF OXFORD, HERTFORD COLLEGE",2005,889.6666666666666,1.0
"UNIVERSITY OF OXFORD, HERTFORD COLLEGE",2006,919.3333333333334,1.0
"UNIVERSITY OF OXFORD, HERTFORD COLLEGE",2007,949.0,1.0
"UNIVERSITY OF OXFORD, HERTFORD COLLEGE",2008,997.0,1.0
"UNIVERSITY OF OXFORD, HERTFORD COLLEGE",2009,1035.0,1.0
"UNIVERSITY OF OXFORD, HERTFORD COLLEGE",2010,1060.0,1.0
"UNIVERSITY OF OXFORD, HERTFORD COLLEGE",2011,1086.0,1.0
"UNIVERSITY OF OXFORD, HERTFORD COLLEGE",2012,1114.5,1.0
"UNIVERSITY OF OXFORD, HERTFORD COLLEGE",2013,1143.0,1.0
"UNIVERSITY OF OXFORD, HERTFORD COLLEGE",2014,1171.5,1.0
"UNIVERSITY OF OXFORD, HERTFORD COLLEGE",2015,1200.0,1.0
"UNIVERSITY OF OXFORD, HERTFORD COLLEGE",2016,1188.0,1.0
"UNIVERSITY OF OXFORD, HERTFORD COLLEGE",2017,1183.0,1.0
"UNIVERSITY OF OXFORD, HERTFORD COLLEGE",2018,884.0,1.0
"UNIVERSITY OF OXFORD, HERTFORD COLLEGE",2019,882.0,1.0
"UNIVERSITY OF OXFORD, JESUS COLLEGE",2000,803.0,1.0
"UNIVERSITY OF OXFORD, JESUS COLLEGE",2001,822.0,1.0
"UNIVERSITY OF OXFORD, JESUS COLLEGE",2002,835.0,1.0
"UNIVERSITY OF OXFORD, JESUS COLLEGE",2003,839.0,1.0
"UNIVERSITY OF OXFORD, JESUS COLLEGE",2004,860.0,1.0
"UNIVERSITY OF OXFORD, KEBLE COLLEGE",1997,660.0,2.0
"UNIVERSITY OF OXFORD, KEBLE COLLEGE",1998,670.0,2.0
"UNIVERSITY OF OXFORD, KEBLE COLLEGE",1999,668.0,2.0
"UNIVERSITY OF OXFORD, KEBLE COLLEGE",2000,690.0,2.0
"UNIVERSITY OF OXFORD, KEBLE COLLEGE",2001,706.0,2.0
"UNIVERSITY OF OXFORD, LINACRE COLLEGE",1997,765.0,1.0
"UNIVERSITY OF OXFORD, LINACRE COLLEGE",1998,670.0,2.0
"UNIVERSITY OF OXFORD, LINACRE COLLEGE",1999,668.0,2.0
"UNIVERSITY OF OXFORD, LINACRE COLLEGE",2000,690.0,2.0
"UNIVERSITY OF OXFORD, LINACRE COLLEGE",2001,706.0,2.0
"UNIVERSITY OF OXFORD, LINACRE COLLEGE",2002,718.0,2.0
"UNIVERSITY OF OXFORD, LINACRE COLLEGE",2003,839.0,1.0
"UNIVERSITY OF OXFORD, LINACRE COLLEGE",2004,860.0,1.0
"UNIVERSITY OF OXFORD, LINACRE COLLEGE",2005,898.0,1.0
"UNIVERSITY OF OXFORD, LINACRE COLLEGE",2006,915.0,1.0
"UNIVERSITY OF OXFORD, LINCOLN COLLEGE",2003,839.0,1.0
"UNIVERSITY OF OXFORD, LINCOLN COLLEGE",2004,860.0,1.0
"UNIVERSITY OF OXFORD, LINCOLN COLLEGE",2005,898.0,1.0
"UNIVERSITY OF OXFORD, LINCOLN COLLEGE",2006,915.0,1.0
"UNIVERSITY OF OXFORD, LINCOLN COLLEGE",2007,949.0,1.0
"UNIVERSITY OF OXFORD, ORIEL COLLEGE",2010,1060.0,1.0
"UNIVERSITY OF OXFORD, ORIEL COLLEGE",2011,1086.0,1.0
"UNIVERSITY OF OXFORD, ORIEL COLLEGE",2012,1100.0,1.0
"UNIVERSITY OF OXFORD, ORIEL COLLEGE",2013,1159.0,1.0
"UNIVERSITY OF OXFORD, ORIEL COLLEGE",2014,1162.0,1.0
"UNIVERSITY OF OXFORD, PEMBROKE COLLEGE",1994,697.0,1.0
"UNIVERSITY OF OXFORD, PEMBROKE COLLEGE",1995,722.0,1.0
"UNIVERSITY OF OXFORD, PEMBROKE COLLEGE",1996,745.0,1.0
"UNIVERSITY OF OXFORD, PEMBROKE COLLEGE",1997,765.0,1.0
"UNIVERSITY OF OXFORD, PEMBROKE COLLEGE",1998,773.0,1.0
"UNIVERSITY OF OXFORD, PEMBROKE COLLEGE",1999,796.8181818181819,1.0
"UNIVERSITY OF OXFORD, PEMBROKE COLLEGE",2000,820.6363636363636,1.0
"UNIVERSITY OF OXFORD, PEMBROKE COLLEGE",2001,844.4545454545455,1.0
"UNIVERSITY OF OXFORD, PEMBROKE COLLEGE",2002,868.2727272727273,1.0
"UNIVERSITY OF OXFORD, PEMBROKE COLLEGE",2003,892.0909090909091,1.0
"UNIVERSITY OF OXFORD, PEMBROKE COLLEGE",2004,915.9090909090909,1.0
"UNIVERSITY OF OXFORD, PEMBROKE COLLEGE",2005,939.7272727272727,1.0
"UNIVERSITY OF OXFORD, PEMBROKE COLLEGE",2006,963.5454545454545,1.0
"UNIVERSITY OF OXFORD, PEMBROKE COLLEGE",2007,987.3636363636364,1.0
"UNIVERSITY OF OXFORD, PEMBROKE COLLEGE",2008,1011.1818181818181,1.0
"UNIVERSITY OF OXFORD, PEMBROKE COLLEGE",2009,1035.0,1.0
"UNIVERSITY OF OXFORD, PEMBROKE COLLEGE",2010,1060.0,1.0
"UNIVERSITY OF OXFORD, PEMBROKE COLLEGE",2011,1086.0,1.0
"UNIVERSITY OF OXFORD, PEMBROKE COLLEGE",2012,1100.0,1.0
"UNIVERSITY OF OXFORD, PEMBROKE COLLEGE",2013,1159.0,1.0
"UNIVERSITY OF OXFORD, ST ANTONYS COLLEGE",1994,345.0,8.0
"UNIVERSITY OF OXFORD, ST ANTONYS COLLEGE",1995,379.0,7.0
"UNIVERSITY OF OXFORD, ST ANTONYS COLLEGE",1996,419.0,6.0
"UNIVERSITY OF OXFORD, ST ANTONYS COLLEGE",1997,510.0,4.0
"UNIVERSITY OF OXFORD, ST ANTONYS COLLEGE",1998,670.0,2.0
"UNIVERSITY OF OXFORD, ST ANTONYS COLLEGE",1999,668.0,2.0
"UNIVERSITY OF OXFORD, ST ANTONYS COLLEGE",2000,690.0,2.0
"UNIVERSITY OF OXFORD, ST ANTONYS COLLEGE",2001,618.0,3.0
"UNIVERSITY OF OXFORD, ST ANTONYS COLLEGE",2002,718.0,2.0
"UNIVERSITY OF OXFORD, ST ANTONYS COLLEGE",2003,839.0,1.0
"UNIVERSITY OF OXFORD, ST ANTONYS COLLEGE",2004,860.0,1.0
"UNIVERSITY OF OXFORD, ST ANTONYS COLLEGE",2005,898.0,1.0
"UNIVERSITY OF OXFORD, ST CATHERINES COLLEGE",1994,457.0,4.0
"UNIVERSITY OF OXFORD, ST CATHERINES COLLEGE",1995,466.0,4.0
"UNIVERSITY OF OXFORD, ST CATHERINES COLLEGE",1996,495.0,4.0
"UNIVERSITY OF OXFORD, ST CATHERINES COLLEGE",1997,510.0,4.0
"UNIVERSITY OF OXFORD, ST CATHERINES COLLEGE",1998,534.0,4.0
"UNIVERSITY OF OXFORD, ST CATHERINES COLLEGE",1999,668.0,2.0
"UNIVERSITY OF OXFORD, ST CATHERINES COLLEGE",2000,690.0,2.0
"UNIVERSITY OF OXFORD, ST CATHERINES COLLEGE",2001,706.0,2.0
"UNIVERSITY OF OXFORD, ST CATHERINES COLLEGE",2002,835.0,1.0
"UNIVERSITY OF OXFORD, ST CATHERINES COLLEGE",2003,839.0,1.0
"UNIVERSITY OF OXFORD, ST CATHERINES COLLEGE",2004,860.0,1.0
"UNIVERSITY OF OXFORD, ST CATHERINES COLLEGE",2005,898.0,1.0
"UNIVERSITY OF OXFORD, ST CATHERINES COLLEGE",2006,915.0,1.0
"UNIVERSITY OF OXFORD, ST CATHERINES COLLEGE",2007,949.0,1.0
"UNIVERSITY OF OXFORD, ST CROSS COLLEGE",1999,782.0,1.0
"UNIVERSITY OF OXFORD, ST CROSS COLLEGE",2000,803.0,1.0
"UNIVERSITY OF OXFORD, ST CROSS COLLEGE",2001,822.0,1.0
"UNIVERSITY OF OXFORD, ST CROSS COLLEGE",2002,835.0,1.0
"UNIVERSITY OF OXFORD, ST CROSS COLLEGE",2003,839.0,1.0
"UNIVERSITY OF OXFORD, ST JOHNS COLLEGE",1994,587.0,2.0
"UNIVERSITY OF OXFORD, ST JOHNS COLLEGE",1995,615.0,2.0
"UNIVERSITY OF OXFORD, ST JOHNS COLLEGE",1996,626.0,2.0
"UNIVERSITY OF OXFORD, ST JOHNS COLLEGE",1997,765.0,1.0
"UNIVERSITY OF OXFORD, ST JOHNS COLLEGE",1998,787.2631578947369,1.0
"UNIVERSITY OF OXFORD, ST JOHNS COLLEGE",1999,809.5263157894736,1.0
"UNIVERSITY OF OXFORD, ST JOHNS COLLEGE",2000,831.7894736842105,1.0
"UNIVERSITY OF OXFORD, ST JOHNS COLLEGE",2001,854.0526315789474,1.0
"UNIVERSITY OF OXFORD, ST JOHNS COLLEGE",2002,876.3157894736842,1.0
"UNIVERSITY OF OXFORD, ST JOHNS COLLEGE",2003,898.578947368421,1.0
"UNIVERSITY OF OXFORD, ST JOHNS COLLEGE",2004,920.8421052631579,1.0
"UNIVERSITY OF OXFORD, ST JOHNS COLLEGE",2005,943.1052631578948,1.0
"UNIVERSITY OF OXFORD, ST JOHNS COLLEGE",2006,965.3684210526316,1.0
"UNIVERSITY OF OXFORD, ST JOHNS COLLEGE",2007,987.6315789473684,1.0
"UNIVERSITY OF OXFORD, ST JOHNS COLLEGE",2008,1009.8947368421052,1.0
"UNIVERSITY OF OXFORD, ST JOHNS COLLEGE",2009,1032.157894736842,1.0
"UNIVERSITY OF OXFORD, ST JOHNS COLLEGE",2010,1054.421052631579,1.0
"UNIVERSITY OF OXFORD, ST JOHNS COLLEGE",2011,1076.6842105263158,1.0
"UNIVERSITY OF OXFORD, ST JOHNS COLLEGE",2012,1098.9473684210527,1.0
"UNIVERSITY OF OXFORD, ST JOHNS COLLEGE",2013,1121.2105263157896,1.0
"UNIVERSITY OF OXFORD, ST JOHNS COLLEGE",2014,1143.4736842105262,1.0
"UNIVERSITY OF OXFORD, ST JOHNS COLLEGE",2015,1165.7368421052631,1.0
"UNIVERSITY OF OXFORD, ST JOHNS COLLEGE",2016,1188.0,1.0
"UNIVERSITY OF OXFORD, ST JOHNS COLLEGE",2017,1183.0,1.0
"UNIVERSITY OF OXFORD, ST JOHNS COLLEGE",2018,884.0,1.0
"UNIVERSITY OF OXFORD, ST JOHNS COLLEGE",2019,882.0,1.0
"UNIVERSITY OF OXFORD, ST PETERS COLLEGE",1994,697.0,1.0
"UNIVERSITY OF OXFORD, ST PETERS COLLEGE",1995,722.0,1.0
"UNIVERSITY OF OXFORD, ST PETERS COLLEGE",1996,745.0,1.0
"UNIVERSITY OF OXFORD, ST PETERS COLLEGE",1997,765.0,1.0
"UNIVERSITY OF OXFORD, ST PETERS COLLEGE",1998,773.0,1.0
UNIVERSITY OF PADERBORN,1994,516.0,3.0
UNIVERSITY OF PADERBORN,1995,526.0,3.0
UNIVERSITY OF PADERBORN,1996,545.0,3.0
UNIVERSITY OF PADERBORN,1997,765.0,1.0
UNIVERSITY OF PADERBORN,1998,773.5,1.0
UNIVERSITY OF PADERBORN,1999,782.0,1.0
UNIVERSITY OF PADERBORN,2000,803.0,1.0
UNIVERSITY OF PADERBORN,2001,822.0,1.0
UNIVERSITY OF PADERBORN,2002,835.0,1.0
UNIVERSITY OF PADERBORN,2003,839.0,1.0
UNIVERSITY OF PADERBORN,2004,752.0,2.0
UNIVERSITY OF PADERBORN,2005,767.0,2.0
UNIVERSITY OF PADERBORN,2006,798.0,2.0
UNIVERSITY OF PADERBORN,2007,826.0,2.0
UNIVERSITY OF PADERBORN,2008,675.0,4.0
UNIVERSITY OF PADERBORN,2009,778.0,3.0
UNIVERSITY OF PADERBORN,2010,589.0,7.0
UNIVERSITY OF PADERBORN,2011,440.0,15.0
UNIVERSITY OF PADERBORN,2012,455.0,15.0
UNIVERSITY OF PADERBORN,2013,453.0,17.0
UNIVERSITY OF PADERBORN,2014,451.0,18.0
UNIVERSITY OF PADERBORN,2015,450.0,19.0
UNIVERSITY OF PADERBORN,2016,505.0,15.0
UNIVERSITY OF PADERBORN,2017,505.0,16.0
UNIVERSITY OF PADERBORN,2018,467.0,8.0
UNIVERSITY OF PADERBORN,2019,400.0,11.0
UNIVERSITY OF PADOVA,2013,1159.0,1.0
UNIVERSITY OF PADOVA,2014,1162.0,1.0
UNIVERSITY OF PADOVA,2015,1200.0,1.0
UNIVERSITY OF PADOVA,2016,1188.0,1.0
UNIVERSITY OF PADOVA,2017,1183.0,1.0
UNIVERSITY OF PADUA,1994,345.0,8.0
UNIVERSITY OF PADUA,1995,293.0,12.0
UNIVERSITY OF PADUA,1996,311.0,12.0
UNIVERSITY OF PADUA,1997,272.0,16.0
UNIVERSITY OF PADUA,1998,285.0,15.0
UNIVERSITY OF PADUA,1999,250.0,20.0
UNIVERSITY OF PADUA,2000,253.0,20.0
UNIVERSITY OF PADUA,2001,244.0,22.0
UNIVERSITY OF PADUA,2002,299.0,17.0
UNIVERSITY OF PADUA,2003,239.0,24.0
UNIVERSITY OF PADUA,2004,281.0,22.0
UNIVERSITY OF PADUA,2005,266.0,24.0
UNIVERSITY OF PADUA,2006,287.0,23.0
UNIVERSITY OF PADUA,2007,234.0,32.0
UNIVERSITY OF PADUA,2008,229.0,35.0
UNIVERSITY OF PADUA,2009,176.0,50.0
UNIVERSITY OF PADUA,2010,162.0,56.0
UNIVERSITY OF PADUA,2011,159.0,63.0
UNIVERSITY OF PADUA,2012,164.0,64.0
UNIVERSITY OF PADUA,2013,176.0,62.0
UNIVERSITY OF PADUA,2014,205.0,55.0
UNIVERSITY OF PADUA,2015,213.0,56.0
UNIVERSITY OF PADUA,2016,233.0,51.0
UNIVERSITY OF PADUA,2017,225.0,56.0
UNIVERSITY OF PADUA,2018,220.0,28.0
UNIVERSITY OF PADUA,2019,185.0,35.0
UNIVERSITY OF PALERMO,1994,516.0,3.0
UNIVERSITY OF PALERMO,1995,526.0,3.0
UNIVERSITY OF PALERMO,1996,545.0,3.0
UNIVERSITY OF PALERMO,1997,660.0,2.0
UNIVERSITY OF PALERMO,1998,670.0,2.0
UNIVERSITY OF PALERMO,1999,668.0,2.0
UNIVERSITY OF PALERMO,2000,616.0,3.0
UNIVERSITY OF PALERMO,2001,548.0,4.0
UNIVERSITY OF PALERMO,2002,527.0,5.0
UNIVERSITY OF PALERMO,2003,646.0,3.0
UNIVERSITY OF PALERMO,2004,674.0,3.0
UNIVERSITY OF PALERMO,2005,678.0,3.0
UNIVERSITY OF PALERMO,2006,701.0,3.0
UNIVERSITY OF PALERMO,2007,719.0,3.0
UNIVERSITY OF PALERMO,2008,588.0,6.0
UNIVERSITY OF PALERMO,2009,553.0,8.0
UNIVERSITY OF PALERMO,2010,520.0,10.0
UNIVERSITY OF PALERMO,2011,512.0,11.0
UNIVERSITY OF PALERMO,2012,414.0,18.0
UNIVERSITY OF PALERMO,2013,412.0,21.0
UNIVERSITY OF PALERMO,2014,416.0,21.0
UNIVERSITY OF PALERMO,2015,369.0,27.0
UNIVERSITY OF PALERMO,2016,358.0,28.0
UNIVERSITY OF PALERMO,2017,428.0,22.0
UNIVERSITY OF PALERMO,2018,300.0,18.0
UNIVERSITY OF PALERMO,2019,309.0,18.0
UNIVERSITY OF PARIS I,1994,100.0,47.0
UNIVERSITY OF PARIS I,1995,97.0,51.0
UNIVERSITY OF PARIS I,1996,89.0,59.0
UNIVERSITY OF PARIS I,1997,100.0,57.0
UNIVERSITY OF PARIS I,1998,94.0,61.0
UNIVERSITY OF PARIS I,1999,101.0,60.0
UNIVERSITY OF PARIS I,2000,90.0,68.0
UNIVERSITY OF PARIS I,2001,97.0,62.0
UNIVERSITY OF PARIS I,2002,86.0,73.0
