University,year,Rank,Score
"ECOLE NORMALE SUPERIEURE, PARIS",2004,911.0,2.0
"ECOLE NORMALE SUPERIEURE, PARIS",2005,1067.0,1.0
"ECOLE NORMALE SUPERIEURE, PARIS",2006,1103.0,1.0
"ECOLE NORMALE SUPERIEURE, PARIS",2007,1144.0,1.0
"ECOLE NORMALE SUPERIEURE, PARIS",2008,1209.0,1.0
"ECOLE NORMALE SUPERIEURE, PARIS",2011,1265.0,1.0
"ECOLE NORMALE SUPERIEURE, PARIS",2012,1152.0,2.0
"ECOLE NORMALE SUPERIEURE, PARIS",2013,750.0,11.0
"ECOLE NORMALE SUPERIEURE, PARIS",2014,755.0,12.0
"ECOLE NORMALE SUPERIEURE, PARIS",2015,742.0,13.0
"ECOLE NORMALE SUPERIEURE, PARIS",2016,768.0,12.0
"ECOLE NORMALE SUPERIEURE, PARIS",2017,787.0,11.0
"ECOLE NORMALE SUPERIEURE, PARIS",2018,1210.0,2.0
"ECOLE NORMALE SUPERIEURE, PARIS",2019,1124.0,3.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,1996,864.0,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,1997,883.0,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,1998,895.0,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,1999,916.0,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,2000,949.0,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,2013,1337.0,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,2014,1348.0,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,2015,1375.0,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,2016,1368.0,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,2017,1354.0,1.0
EDINBORO UNIVERSITY,2013,1337.0,1.0
EDINBORO UNIVERSITY,2014,1348.0,1.0
EDINBORO UNIVERSITY,2015,1375.0,1.0
EDINBORO UNIVERSITY,2016,1368.0,1.0
EDINBORO UNIVERSITY,2017,1354.0,1.0
EDINBURGH NAPIER UNIVERSITY,2010,1238.0,1.0
EDINBURGH NAPIER UNIVERSITY,2011,1265.0,1.0
EDINBURGH NAPIER UNIVERSITY,2012,1300.0,1.0
EDINBURGH NAPIER UNIVERSITY,2013,1337.0,1.0
EDINBURGH NAPIER UNIVERSITY,2014,1348.0,1.0
EDINBURGH NAPIER UNIVERSITY,2017,1238.0,2.0
EDINBURGH NAPIER UNIVERSITY,2018,1210.0,2.0
EDINBURGH NAPIER UNIVERSITY,2019,1208.0,2.0
EDITH COWAN UNIVERSITY,2003,988.0,1.0
EDITH COWAN UNIVERSITY,2004,911.0,2.0
EDITH COWAN UNIVERSITY,2005,942.0,2.0
EDITH COWAN UNIVERSITY,2006,981.0,2.0
EDITH COWAN UNIVERSITY,2007,1015.0,2.0
EDITH COWAN UNIVERSITY,2008,957.0,3.0
EDITH COWAN UNIVERSITY,2009,1090.0,2.0
EDITH COWAN UNIVERSITY,2010,1097.0,2.0
EDITH COWAN UNIVERSITY,2011,1032.0,3.0
EDITH COWAN UNIVERSITY,2012,993.0,4.0
EDITH COWAN UNIVERSITY,2013,1104.0,3.0
EDITH COWAN UNIVERSITY,2014,1048.0,4.0
EDITH COWAN UNIVERSITY,2015,1024.0,5.0
EDITH COWAN UNIVERSITY,2016,990.0,6.0
EDITH COWAN UNIVERSITY,2017,992.0,6.0
EDITH COWAN UNIVERSITY,2018,919.0,7.0
EDITH COWAN UNIVERSITY,2019,953.0,6.0
EDUARDO MONDLANE UNIVERSITY,1997,883.0,1.0
EDUARDO MONDLANE UNIVERSITY,1998,895.0,1.0
EDUARDO MONDLANE UNIVERSITY,1999,916.0,1.0
EDUARDO MONDLANE UNIVERSITY,2000,949.0,1.0
EDUARDO MONDLANE UNIVERSITY,2001,971.0,1.0
EDUARDO MONDLANE UNIVERSITY,2002,993.0,1.0
EDUARDO MONDLANE UNIVERSITY,2003,988.0,1.0
EDUARDO MONDLANE UNIVERSITY,2004,1028.0,1.0
EDUARDO MONDLANE UNIVERSITY,2005,1067.0,1.0
EDUARDO MONDLANE UNIVERSITY,2006,1103.0,1.0
EGE UNIVERSITY,2005,1067.0,1.0
EGE UNIVERSITY,2006,1103.0,1.0
EGE UNIVERSITY,2007,1144.0,1.0
EGE UNIVERSITY,2008,1209.0,1.0
EGE UNIVERSITY,2009,1230.0,1.0
EGE UNIVERSITY,2010,1238.0,1.0
EGE UNIVERSITY,2011,1123.0,2.0
EGE UNIVERSITY,2012,1057.0,3.0
EGE UNIVERSITY,2013,1104.0,3.0
EGE UNIVERSITY,2014,1127.0,3.0
EGE UNIVERSITY,2015,1232.0,2.0
EGE UNIVERSITY,2016,1231.0,2.0
EGE UNIVERSITY,2017,1238.0,2.0
EGE UNIVERSITY,2018,1210.0,2.0
EGE UNIVERSITY,2019,1124.0,3.0
EGERTON UNIVERSITY,2002,993.0,1.0
EGERTON UNIVERSITY,2003,988.0,1.0
EGERTON UNIVERSITY,2004,1028.0,1.0
EGERTON UNIVERSITY,2005,1067.0,1.0
EGERTON UNIVERSITY,2006,1103.0,1.0
EGERTON UNIVERSITY,2011,1265.0,1.0
EGERTON UNIVERSITY,2012,1152.0,2.0
EGERTON UNIVERSITY,2013,1197.0,2.0
EGERTON UNIVERSITY,2014,1127.0,3.0
EGERTON UNIVERSITY,2015,1024.0,5.0
EGERTON UNIVERSITY,2016,1081.0,4.0
EGERTON UNIVERSITY,2017,1141.0,3.0
EGERTON UNIVERSITY,2018,1121.0,3.0
EGERTON UNIVERSITY,2019,1208.0,2.0
EINDHOVEN UNIVERSITY OF TECHNOLOGY,1994,345.0,16.0
EINDHOVEN UNIVERSITY OF TECHNOLOGY,1995,363.0,15.0
EINDHOVEN UNIVERSITY OF TECHNOLOGY,1996,358.0,18.0
EINDHOVEN UNIVERSITY OF TECHNOLOGY,1997,373.0,17.0
EINDHOVEN UNIVERSITY OF TECHNOLOGY,1998,416.0,14.0
EINDHOVEN UNIVERSITY OF TECHNOLOGY,1999,411.0,15.0
EINDHOVEN UNIVERSITY OF TECHNOLOGY,2000,388.0,19.0
EINDHOVEN UNIVERSITY OF TECHNOLOGY,2001,370.0,21.0
EINDHOVEN UNIVERSITY OF TECHNOLOGY,2002,351.0,26.0
EINDHOVEN UNIVERSITY OF TECHNOLOGY,2003,321.0,33.0
EINDHOVEN UNIVERSITY OF TECHNOLOGY,2004,326.0,36.0
EINDHOVEN UNIVERSITY OF TECHNOLOGY,2005,343.0,35.0
EINDHOVEN UNIVERSITY OF TECHNOLOGY,2006,329.0,40.0
EINDHOVEN UNIVERSITY OF TECHNOLOGY,2007,352.0,38.0
EINDHOVEN UNIVERSITY OF TECHNOLOGY,2008,366.0,37.0
EINDHOVEN UNIVERSITY OF TECHNOLOGY,2009,398.0,34.0
EINDHOVEN UNIVERSITY OF TECHNOLOGY,2010,381.0,39.0
EINDHOVEN UNIVERSITY OF TECHNOLOGY,2011,419.0,36.0
EINDHOVEN UNIVERSITY OF TECHNOLOGY,2012,435.0,36.0
EINDHOVEN UNIVERSITY OF TECHNOLOGY,2013,415.0,42.0
EINDHOVEN UNIVERSITY OF TECHNOLOGY,2014,395.0,49.0
EINDHOVEN UNIVERSITY OF TECHNOLOGY,2015,403.0,50.0
EINDHOVEN UNIVERSITY OF TECHNOLOGY,2016,408.0,51.0
EINDHOVEN UNIVERSITY OF TECHNOLOGY,2017,392.0,55.0
EINDHOVEN UNIVERSITY OF TECHNOLOGY,2018,389.0,59.0
EINDHOVEN UNIVERSITY OF TECHNOLOGY,2019,396.0,59.0
ELON UNIVERSITY,2010,1238.0,1.0
ELON UNIVERSITY,2011,965.0,4.0
ELON UNIVERSITY,2012,938.0,5.0
ELON UNIVERSITY,2013,986.0,5.0
ELON UNIVERSITY,2014,942.0,6.0
ELON UNIVERSITY,2015,1024.0,5.0
ELON UNIVERSITY,2016,1148.0,3.0
ELON UNIVERSITY,2017,1238.0,2.0
ELON UNIVERSITY,2018,1210.0,2.0
ELON UNIVERSITY,2019,1301.0,1.0
EMEK YEZREEL ACADEMIC COLLEGE,2008,1209.0,1.0
EMEK YEZREEL ACADEMIC COLLEGE,2009,1090.0,2.0
EMEK YEZREEL ACADEMIC COLLEGE,2010,1097.0,2.0
EMEK YEZREEL ACADEMIC COLLEGE,2011,1123.0,2.0
EMEK YEZREEL ACADEMIC COLLEGE,2012,1152.0,2.0
EMEK YEZREEL ACADEMIC COLLEGE,2013,1337.0,1.0
EMORY UNIVERSITY,1994,93.0,95.0
EMORY UNIVERSITY,1995,91.0,102.0
EMORY UNIVERSITY,1996,89.0,109.0
EMORY UNIVERSITY,1997,87.0,116.0
EMORY UNIVERSITY,1998,85.0,120.0
EMORY UNIVERSITY,1999,79.0,134.0
EMORY UNIVERSITY,2000,82.0,138.0
EMORY UNIVERSITY,2001,83.0,141.0
EMORY UNIVERSITY,2002,80.0,150.0
EMORY UNIVERSITY,2003,77.0,162.0
EMORY UNIVERSITY,2004,78.0,172.0
EMORY UNIVERSITY,2005,67.0,199.0
EMORY UNIVERSITY,2006,64.0,224.0
EMORY UNIVERSITY,2007,54.0,254.0
EMORY UNIVERSITY,2008,53.0,276.0
EMORY UNIVERSITY,2009,54.0,300.0
EMORY UNIVERSITY,2010,56.0,305.0
EMORY UNIVERSITY,2011,58.0,310.0
EMORY UNIVERSITY,2012,61.0,312.0
EMORY UNIVERSITY,2013,65.0,315.0
EMORY UNIVERSITY,2014,64.0,316.0
EMORY UNIVERSITY,2015,70.0,314.0
EMORY UNIVERSITY,2016,73.0,321.0
EMORY UNIVERSITY,2017,74.0,319.0
EMORY UNIVERSITY,2018,68.0,335.0
EMORY UNIVERSITY,2019,66.0,347.0
EMPORIA STATE UNIVERSITY,1995,832.0,1.0
EMPORIA STATE UNIVERSITY,1996,864.0,1.0
EMPORIA STATE UNIVERSITY,1997,776.0,2.0
EMPORIA STATE UNIVERSITY,1998,792.0,2.0
EMPORIA STATE UNIVERSITY,1999,808.0,2.0
EMPORIA STATE UNIVERSITY,2000,949.0,1.0
EMPORIA STATE UNIVERSITY,2001,971.0,1.0
EMPORIA STATE UNIVERSITY,2011,1265.0,1.0
EMPORIA STATE UNIVERSITY,2012,1300.0,1.0
EMPORIA STATE UNIVERSITY,2013,1337.0,1.0
EMPORIA STATE UNIVERSITY,2014,1348.0,1.0
EMPORIA STATE UNIVERSITY,2015,1375.0,1.0
ENSAE PARISTECH,1994,805.0,1.0
ENSAE PARISTECH,1995,832.0,1.0
ENSAE PARISTECH,2013,1197.0,2.0
ENSAE PARISTECH,2014,1205.0,2.0
ENSAE PARISTECH,2015,1232.0,2.0
ENSAE PARISTECH,2016,1231.0,2.0
ENSAE PARISTECH,2017,1238.0,2.0
EOTVOS LORAND UNIVERSITY,1994,345.0,16.0
EOTVOS LORAND UNIVERSITY,1995,342.0,17.0
EOTVOS LORAND UNIVERSITY,1996,367.0,17.0
EOTVOS LORAND UNIVERSITY,1997,406.0,14.0
EOTVOS LORAND UNIVERSITY,1998,433.0,13.0
EOTVOS LORAND UNIVERSITY,1999,692.0,4.0
EOTVOS LORAND UNIVERSITY,2000,555.0,8.0
EOTVOS LORAND UNIVERSITY,2001,481.0,12.0
EOTVOS LORAND UNIVERSITY,2002,411.0,18.0
EOTVOS LORAND UNIVERSITY,2003,376.0,24.0
EOTVOS LORAND UNIVERSITY,2004,371.0,27.0
EOTVOS LORAND UNIVERSITY,2005,383.0,27.0
EOTVOS LORAND UNIVERSITY,2006,408.0,25.0
EOTVOS LORAND UNIVERSITY,2007,439.0,23.0
EOTVOS LORAND UNIVERSITY,2008,499.0,20.0
EOTVOS LORAND UNIVERSITY,2009,503.0,22.0
EOTVOS LORAND UNIVERSITY,2010,534.0,21.0
EOTVOS LORAND UNIVERSITY,2011,542.0,21.0
EOTVOS LORAND UNIVERSITY,2012,525.0,25.0
EOTVOS LORAND UNIVERSITY,2013,544.0,25.0
EOTVOS LORAND UNIVERSITY,2014,571.0,24.0
EOTVOS LORAND UNIVERSITY,2015,544.0,29.0
EOTVOS LORAND UNIVERSITY,2016,537.0,30.0
EOTVOS LORAND UNIVERSITY,2017,553.0,28.0
EOTVOS LORAND UNIVERSITY,2018,507.0,33.0
EOTVOS LORAND UNIVERSITY,2019,505.0,34.0
ERASMUS UNIVERSITY ROTTERDAM,1994,105.0,80.0
ERASMUS UNIVERSITY ROTTERDAM,1995,92.0,101.0
ERASMUS UNIVERSITY ROTTERDAM,1996,86.0,111.0
ERASMUS UNIVERSITY ROTTERDAM,1997,73.0,138.0
ERASMUS UNIVERSITY ROTTERDAM,1998,71.0,155.0
ERASMUS UNIVERSITY ROTTERDAM,1999,70.0,158.0
ERASMUS UNIVERSITY ROTTERDAM,2000,76.0,154.0
ERASMUS UNIVERSITY ROTTERDAM,2001,76.0,157.0
ERASMUS UNIVERSITY ROTTERDAM,2002,82.0,146.0
ERASMUS UNIVERSITY ROTTERDAM,2003,89.0,139.0
ERASMUS UNIVERSITY ROTTERDAM,2004,95.0,138.0
ERASMUS UNIVERSITY ROTTERDAM,2005,99.0,142.0
ERASMUS UNIVERSITY ROTTERDAM,2006,96.0,156.0
ERASMUS UNIVERSITY ROTTERDAM,2007,100.0,158.0
ERASMUS UNIVERSITY ROTTERDAM,2008,102.0,166.0
ERASMUS UNIVERSITY ROTTERDAM,2009,98.0,184.0
ERASMUS UNIVERSITY ROTTERDAM,2010,103.0,189.0
ERASMUS UNIVERSITY ROTTERDAM,2011,99.0,200.0
ERASMUS UNIVERSITY ROTTERDAM,2012,96.0,220.0
ERASMUS UNIVERSITY ROTTERDAM,2013,97.0,239.0
ERASMUS UNIVERSITY ROTTERDAM,2014,97.0,254.0
ERASMUS UNIVERSITY ROTTERDAM,2015,94.0,271.0
ERASMUS UNIVERSITY ROTTERDAM,2016,93.0,272.0
ERASMUS UNIVERSITY ROTTERDAM,2017,91.0,272.0
ERASMUS UNIVERSITY ROTTERDAM,2018,94.0,264.0
ERASMUS UNIVERSITY ROTTERDAM,2019,101.0,254.0
ESADE BUSINESS SCHOOL,1999,916.0,1.0
ESADE BUSINESS SCHOOL,2000,949.0,1.0
ESADE BUSINESS SCHOOL,2001,971.0,1.0
ESADE BUSINESS SCHOOL,2002,993.0,1.0
ESADE BUSINESS SCHOOL,2003,988.0,1.0
ESADE BUSINESS SCHOOL,2010,1238.0,1.0
ESADE BUSINESS SCHOOL,2011,1265.0,1.0
ESADE BUSINESS SCHOOL,2012,1300.0,1.0
ESADE BUSINESS SCHOOL,2013,1104.0,3.0
ESADE BUSINESS SCHOOL,2014,1127.0,3.0
ESADE BUSINESS SCHOOL,2015,1232.0,2.0
ESADE BUSINESS SCHOOL,2016,1148.0,3.0
ESADE BUSINESS SCHOOL,2017,1141.0,3.0
ESADE BUSINESS SCHOOL,2018,1315.0,1.0
ESADE BUSINESS SCHOOL,2019,1208.0,2.0
ESCP EUROPE BUSINESS SCHOOL,1999,916.0,1.0
ESCP EUROPE BUSINESS SCHOOL,2000,949.0,1.0
ESCP EUROPE BUSINESS SCHOOL,2001,971.0,1.0
ESCP EUROPE BUSINESS SCHOOL,2002,993.0,1.0
ESCP EUROPE BUSINESS SCHOOL,2003,988.0,1.0
ESCP EUROPE BUSINESS SCHOOL,2009,1230.0,1.0
ESCP EUROPE BUSINESS SCHOOL,2010,1238.0,1.0
ESCP EUROPE BUSINESS SCHOOL,2011,1123.0,2.0
ESCP EUROPE BUSINESS SCHOOL,2012,993.0,4.0
ESCP EUROPE BUSINESS SCHOOL,2013,855.0,8.0
ESCP EUROPE BUSINESS SCHOOL,2014,912.0,7.0
ESCP EUROPE BUSINESS SCHOOL,2015,816.0,10.0
ESCP EUROPE BUSINESS SCHOOL,2016,816.0,10.0
ESCP EUROPE BUSINESS SCHOOL,2017,815.0,10.0
ESCP EUROPE BUSINESS SCHOOL,2018,964.0,6.0
ESCP EUROPE BUSINESS SCHOOL,2019,953.0,6.0
ETH ZURICH,1994,116.0,74.0
ETH ZURICH,1995,104.0,89.0
ETH ZURICH,1996,104.0,96.0
ETH ZURICH,1997,115.0,91.0
ETH ZURICH,1998,124.0,90.0
ETH ZURICH,1999,128.0,92.0
ETH ZURICH,2000,126.0,96.0
ETH ZURICH,2001,122.0,104.0
ETH ZURICH,2002,107.0,116.0
ETH ZURICH,2003,102.0,121.0
ETH ZURICH,2004,96.0,137.0
ETH ZURICH,2005,96.0,144.0
ETH ZURICH,2006,88.0,161.0
ETH ZURICH,2007,86.0,190.0
ETH ZURICH,2008,67.0,248.0
ETH ZURICH,2009,54.0,300.0
ETH ZURICH,2010,45.0,351.0
ETH ZURICH,2011,40.0,404.0
ETH ZURICH,2012,37.0,451.0
ETH ZURICH,2013,34.0,504.0
ETH ZURICH,2014,35.0,537.0
ETH ZURICH,2015,33.0,567.0
ETH ZURICH,2016,32.0,599.0
ETH ZURICH,2017,30.0,606.0
ETH ZURICH,2018,28.0,618.0
ETH ZURICH,2019,27.0,658.0
EUROPEAN SCHOOL OF MANAGEMENT AND TECHNOLOGY,2009,867.0,5.0
EUROPEAN SCHOOL OF MANAGEMENT AND TECHNOLOGY,2010,855.0,6.0
EUROPEAN SCHOOL OF MANAGEMENT AND TECHNOLOGY,2011,708.0,11.0
EUROPEAN SCHOOL OF MANAGEMENT AND TECHNOLOGY,2012,668.0,14.0
EUROPEAN SCHOOL OF MANAGEMENT AND TECHNOLOGY,2013,679.0,15.0
EUROPEAN SCHOOL OF MANAGEMENT AND TECHNOLOGY,2014,727.0,13.0
EUROPEAN SCHOOL OF MANAGEMENT AND TECHNOLOGY,2015,711.0,15.0
EUROPEAN SCHOOL OF MANAGEMENT AND TECHNOLOGY,2016,711.0,15.0
EUROPEAN SCHOOL OF MANAGEMENT AND TECHNOLOGY,2017,689.0,16.0
EUROPEAN SCHOOL OF MANAGEMENT AND TECHNOLOGY,2018,639.0,20.0
EUROPEAN SCHOOL OF MANAGEMENT AND TECHNOLOGY,2019,617.0,21.0
EUROPEAN UNIVERSITY COLLEGE,2006,1103.0,1.0
EUROPEAN UNIVERSITY COLLEGE,2007,1015.0,2.0
EUROPEAN UNIVERSITY COLLEGE,2008,1059.0,2.0
EUROPEAN UNIVERSITY COLLEGE,2009,1090.0,2.0
EUROPEAN UNIVERSITY COLLEGE,2010,1097.0,2.0
EUROPEAN UNIVERSITY COLLEGE,2011,1265.0,1.0
EUROPEAN UNIVERSITY INSTITUTE,1994,194.0,40.0
EUROPEAN UNIVERSITY INSTITUTE,1995,206.0,40.0
EUROPEAN UNIVERSITY INSTITUTE,1996,195.0,47.0
EUROPEAN UNIVERSITY INSTITUTE,1997,210.0,44.0
EUROPEAN UNIVERSITY INSTITUTE,1998,244.0,40.0
EUROPEAN UNIVERSITY INSTITUTE,1999,240.0,44.0
EUROPEAN UNIVERSITY INSTITUTE,2000,230.0,47.0
EUROPEAN UNIVERSITY INSTITUTE,2001,234.0,47.0
EUROPEAN UNIVERSITY INSTITUTE,2002,243.0,50.0
EUROPEAN UNIVERSITY INSTITUTE,2003,236.0,53.0
EUROPEAN UNIVERSITY INSTITUTE,2004,252.0,51.0
EUROPEAN UNIVERSITY INSTITUTE,2005,249.0,56.0
EUROPEAN UNIVERSITY INSTITUTE,2006,256.0,59.0
EUROPEAN UNIVERSITY INSTITUTE,2007,274.0,56.0
EUROPEAN UNIVERSITY INSTITUTE,2008,267.0,65.0
EUROPEAN UNIVERSITY INSTITUTE,2009,271.0,68.0
EUROPEAN UNIVERSITY INSTITUTE,2010,276.0,71.0
EUROPEAN UNIVERSITY INSTITUTE,2011,276.0,73.0
EUROPEAN UNIVERSITY INSTITUTE,2012,277.0,76.0
EUROPEAN UNIVERSITY INSTITUTE,2013,319.0,66.0
EUROPEAN UNIVERSITY INSTITUTE,2014,303.0,76.0
EUROPEAN UNIVERSITY INSTITUTE,2015,305.0,80.0
EUROPEAN UNIVERSITY INSTITUTE,2016,304.0,84.0
EUROPEAN UNIVERSITY INSTITUTE,2017,300.0,87.0
EUROPEAN UNIVERSITY INSTITUTE,2018,294.0,92.0
EUROPEAN UNIVERSITY INSTITUTE,2019,312.0,84.0
EUROPEAN UNIVERSITY OF MADRID,2000,949.0,1.0
EUROPEAN UNIVERSITY OF MADRID,2001,971.0,1.0
EUROPEAN UNIVERSITY OF MADRID,2002,993.0,1.0
EUROPEAN UNIVERSITY OF MADRID,2003,988.0,1.0
EUROPEAN UNIVERSITY OF MADRID,2004,1028.0,1.0
EUROPEAN UNIVERSITY OF MADRID,2005,942.0,2.0
EUROPEAN UNIVERSITY OF MADRID,2006,981.0,2.0
EUROPEAN UNIVERSITY OF MADRID,2007,1015.0,2.0
EUROPEAN UNIVERSITY OF MADRID,2008,1059.0,2.0
EUROPEAN UNIVERSITY OF MADRID,2009,994.0,3.0
EUROPEAN UNIVERSITY OF MADRID,2010,1238.0,1.0
EUROPEAN UNIVERSITY OF MADRID,2011,1265.0,1.0
EUROPEAN UNIVERSITY OF MADRID,2012,1300.0,1.0
EUROPEAN UNIVERSITY OF MADRID,2013,1337.0,1.0
EUROPEAN UNIVERSITY VIADRINA,1995,729.0,2.0
EUROPEAN UNIVERSITY VIADRINA,1996,753.0,2.0
EUROPEAN UNIVERSITY VIADRINA,1997,776.0,2.0
EUROPEAN UNIVERSITY VIADRINA,1998,582.0,6.0
EUROPEAN UNIVERSITY VIADRINA,1999,513.0,9.0
EUROPEAN UNIVERSITY VIADRINA,2000,483.0,11.0
EUROPEAN UNIVERSITY VIADRINA,2001,481.0,12.0
EUROPEAN UNIVERSITY VIADRINA,2002,507.0,12.0
EUROPEAN UNIVERSITY VIADRINA,2003,596.0,8.0
EUROPEAN UNIVERSITY VIADRINA,2004,739.0,5.0
EUROPEAN UNIVERSITY VIADRINA,2005,860.0,3.0
EUROPEAN UNIVERSITY VIADRINA,2006,840.0,4.0
EUROPEAN UNIVERSITY VIADRINA,2007,717.0,7.0
EUROPEAN UNIVERSITY VIADRINA,2008,757.0,7.0
EUROPEAN UNIVERSITY VIADRINA,2009,751.0,8.0
EUROPEAN UNIVERSITY VIADRINA,2010,765.0,8.0
EUROPEAN UNIVERSITY VIADRINA,2011,756.0,9.0
EUROPEAN UNIVERSITY VIADRINA,2012,708.0,12.0
EUROPEAN UNIVERSITY VIADRINA,2013,621.0,19.0
EUROPEAN UNIVERSITY VIADRINA,2014,612.0,20.0
EUROPEAN UNIVERSITY VIADRINA,2015,616.0,21.0
EUROPEAN UNIVERSITY VIADRINA,2016,633.0,20.0
EUROPEAN UNIVERSITY VIADRINA,2017,720.0,14.0
EUROPEAN UNIVERSITY VIADRINA,2018,887.0,8.0
EUROPEAN UNIVERSITY VIADRINA,2019,953.0,6.0
"EUROPEAN UNIVERSITY, SAINT PETERSBURG",2002,993.0,1.0
"EUROPEAN UNIVERSITY, SAINT PETERSBURG",2003,988.0,1.0
"EUROPEAN UNIVERSITY, SAINT PETERSBURG",2004,1028.0,1.0
"EUROPEAN UNIVERSITY, SAINT PETERSBURG",2005,942.0,2.0
"EUROPEAN UNIVERSITY, SAINT PETERSBURG",2006,981.0,2.0
"EUROPEAN UNIVERSITY, SAINT PETERSBURG",2007,1144.0,1.0
"EUROPEAN UNIVERSITY, SAINT PETERSBURG",2008,1209.0,1.0
"EUROPEAN UNIVERSITY, SAINT PETERSBURG",2009,1090.0,2.0
"EUROPEAN UNIVERSITY, SAINT PETERSBURG",2010,1238.0,1.0
"EUROPEAN UNIVERSITY, SAINT PETERSBURG",2011,1123.0,2.0
"EUROPEAN UNIVERSITY, SAINT PETERSBURG",2012,1152.0,2.0
"EUROPEAN UNIVERSITY, SAINT PETERSBURG",2013,1197.0,2.0
"EUROPEAN UNIVERSITY, SAINT PETERSBURG",2014,1348.0,1.0
"EUROPEAN UNIVERSITY, SAINT PETERSBURG",2015,1136.0,3.0
"EUROPEAN UNIVERSITY, SAINT PETERSBURG",2016,1231.0,2.0
"EUROPEAN UNIVERSITY, SAINT PETERSBURG",2017,1083.0,4.0
"EUROPEAN UNIVERSITY, SAINT PETERSBURG",2018,1066.0,4.0
"EUROPEAN UNIVERSITY, SAINT PETERSBURG",2019,1015.0,5.0
EWHA WOMANS UNIVERSITY,1994,570.0,4.0
EWHA WOMANS UNIVERSITY,1995,551.0,5.0
EWHA WOMANS UNIVERSITY,1996,575.0,5.0
EWHA WOMANS UNIVERSITY,1997,643.0,4.0
EWHA WOMANS UNIVERSITY,1998,667.0,4.0
EWHA WOMANS UNIVERSITY,1999,539.0,8.0
EWHA WOMANS UNIVERSITY,2000,526.0,9.0
EWHA WOMANS UNIVERSITY,2001,433.0,15.0
EWHA WOMANS UNIVERSITY,2002,402.0,19.0
EWHA WOMANS UNIVERSITY,2003,369.0,25.0
EWHA WOMANS UNIVERSITY,2004,371.0,27.0
EWHA WOMANS UNIVERSITY,2005,355.0,32.0
EWHA WOMANS UNIVERSITY,2006,371.0,31.0
EWHA WOMANS UNIVERSITY,2007,380.0,31.0
EWHA WOMANS UNIVERSITY,2008,413.0,29.0
EWHA WOMANS UNIVERSITY,2009,477.0,24.0
EWHA WOMANS UNIVERSITY,2010,513.0,23.0
EWHA WOMANS UNIVERSITY,2011,517.0,24.0
EWHA WOMANS UNIVERSITY,2012,518.0,26.0
EWHA WOMANS UNIVERSITY,2013,533.0,26.0
EWHA WOMANS UNIVERSITY,2014,474.0,35.0
EWHA WOMANS UNIVERSITY,2015,502.0,33.0
EWHA WOMANS UNIVERSITY,2016,499.0,34.0
EWHA WOMANS UNIVERSITY,2017,541.0,29.0
EWHA WOMANS UNIVERSITY,2018,546.0,28.0
EWHA WOMANS UNIVERSITY,2019,563.0,26.0
FACHHOCHSCHULE VORARLBERG,2010,1238.0,1.0
FACHHOCHSCHULE VORARLBERG,2011,1265.0,1.0
FACHHOCHSCHULE VORARLBERG,2012,1152.0,2.0
FACHHOCHSCHULE VORARLBERG,2013,1197.0,2.0
FACHHOCHSCHULE VORARLBERG,2014,1205.0,2.0
FACHHOCHSCHULE VORARLBERG,2015,1375.0,1.0
FACHHOCHSCHULE VORARLBERG,2016,1368.0,1.0
FACULTES UNIVERSITAIRES SAINT-LOUIS,1994,703.0,2.0
FACULTES UNIVERSITAIRES SAINT-LOUIS,2000,838.0,2.0
FACULTES UNIVERSITAIRES SAINT-LOUIS,2001,772.0,3.0
FACULTES UNIVERSITAIRES SAINT-LOUIS,2002,739.0,4.0
FACULTES UNIVERSITAIRES SAINT-LOUIS,2003,596.0,8.0
FACULTES UNIVERSITAIRES SAINT-LOUIS,2004,575.0,10.0
FACULTES UNIVERSITAIRES SAINT-LOUIS,2005,641.0,8.0
FACULTES UNIVERSITAIRES SAINT-LOUIS,2006,702.0,7.0
FACULTES UNIVERSITAIRES SAINT-LOUIS,2007,717.0,7.0
FACULTES UNIVERSITAIRES SAINT-LOUIS,2008,957.0,3.0
FACULTES UNIVERSITAIRES SAINT-LOUIS,2009,1090.0,2.0
FACULTES UNIVERSITAIRES SAINT-LOUIS,2010,1011.0,3.0
FACULTES UNIVERSITAIRES SAINT-LOUIS,2011,915.0,5.0
FACULTES UNIVERSITAIRES SAINT-LOUIS,2012,938.0,5.0
FACULTES UNIVERSITAIRES SAINT-LOUIS,2013,986.0,5.0
FACULTES UNIVERSITAIRES SAINT-LOUIS,2014,1048.0,4.0
FACULTES UNIVERSITAIRES SAINT-LOUIS,2015,1136.0,3.0
FACULTES UNIVERSITAIRES SAINT-LOUIS,2016,1368.0,1.0
FACULTY OF SCIENCE OF TUNIS,2001,971.0,1.0
FACULTY OF SCIENCE OF TUNIS,2002,993.0,1.0
FACULTY OF SCIENCE OF TUNIS,2003,988.0,1.0
