Rank,University,Score
430,QUEEN MARGARET UNIVERSITY,2
430,UNIVERSITY OF WITWATERSRAND,2
433,WESLEYAN UNIVERSITY,2
434,HONG KONG POLYTECH UNIVERSITY,2
435,UNIVERSITY PAUL CEZANNE AIX-MARSEILLE 3,2
436,UNIVERSITY OF THE PACIFIC,2
437,UNIVERSITY OF MONS,2
438,VIENNA UNIVERSITY OF TECHNOLOGY,2
439,LOYOLA MARYMOUNT UNIVERSITY,2
440,SOONGSIL UNIVERSITY,2
441,WEBER STATE UNIVERSITY,2
442,SOPHIA UNIVERSITY,2
442,UNIVERSITY OF RICHMOND,2
444,PUBLIC UNIVERSITY OF NAVARRA,2
445,RITSUMEIKAN UNIVERSITY,2
446,UNIVERSITY NACIONAL SAN LUIS,2
447,NORWEGIAN UNIVERSITY OF SCIENCE AND TECHNOLOGY,2
448,OTARU UNIVERSITY,2
449,LINGNAN UNIVERSITY,2
449,PEPPERDINE UNIVERSITY,2
451,MIDDLESEX UNIVERSITY,2
452,UNIVERSITY OF SIENA,2
453,UNIVERSITY OF MINHO,2
454,UNIVERSITY OF GRENOBLE 2,2
455,UNIVERSITY OF STRASBOURG,2
456,UNIVERSITY OF ZARAGOZA,2
457,MORGAN STATE UNIVERSITY,2
457,RIDER UNIVERSITY,2
457,SEIKEI UNIVERSITY,2
460,UNIVERSITY OF COCODY,2
461,TSINGHUA UNIVERSITY,2
462,RUHR UNIVERSITY BOCHUM,2
463,NATIONAL DONG HWA UNIVERSITY,2
463,SHANGHAI ACADAMY OF SOCIAL SCIENCES,2
463,WASHINGTON & LEE UNIVERSITY,2
466,UNIVERSITY OF AKRON,2
466,UNIVERSITY OF HAMBURG,2
468,UNIVERSITY OF TWENTE,2
469,HANYANG UNIVERSITY,2
470,UNIVERSITY OF COLOGNE,2
471,CENTRAL EUROPEAN UNIVERSITY,2
471,"UNIVERSITY OF OXFORD, ST CATHERINES COLLEGE",2
473,UNIVERSITY OF ATHENS,2
474,UNIVERSITY OF GIESSEN,2
475,KYUNG HEE UNIVERSITY,2
476,UNIVERSITY OF KARLSRUHE,2
477,UNIVERSITY DEL CEMA,2
478,DEPAUL UNIVERSITY,2
479,BOWLING GREEN STATE UNIVERSITY,2
479,OAKLAND UNIVERSITY,2
481,RYERSON UNIVERSITY,2
482,"CALIFORNIA STATE UNIVERSITY, SACRAMENTO",2
483,UNIVERSITY OF LOUISVILLE,2
484,COLORADO STATE UNIVERSITY,2
485,UNIVERSITY OF BATH,2
486,GRAND VALLEY STATE UNIVERSITY,2
487,MASSEY UNIVERSITY,2
488,CLAREMONT GRADUATE UNIVERSITY,2
489,UNIVERSITY OF SASSARI,2
490,UNIVERSITY OF AGDER,2
491,UNIVERSITY OF TURKU,2
492,UNIVERSITY OF BELGRADE,2
493,UNIVERSITY OF UDINE,2
494,BALL STATE UNIVERSITY,1
495,EASTERN MICHIGAN UNIVERSITY,1
496,BUCKNELL UNIVERSITY,1
497,SWANSEA UNIVERSITY,1
497,TAMKANG UNIVERSITY,1
499,UNIVERSITY OF WAIKATO,1
500,UNIVERSITY OF MANITOBA,1
501,UNIVERSITY OF SAO PAULO,1
502,UNIVERSITY OF DENVER,1
502,UNIVERSITY OF PARIS VI,1
504,ESADE BUSINESS SCHOOL,1
504,HANKUK UNIVERSITY FOREIGN STUDIES,1
504,HIROSAKI UNIVERSITY,1
507,BOGAZICI UNIVERSITY,1
508,KAGAWA UNIVERSITY,1
509,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",1
510,CARL VON OSSIETZKY UNIVERSITY OLDENBURG,1
511,UNIVERSITY OF HANNOVER,1
512,SWISS FEDERAL INSTITUTE OF TECHNOLOGY ZURICH,1
513,SEATTLE UNIVERSITY,1
514,UNIVERSITY OF LEIPZIG,1
515,UNIVERSITY OF SHERBROOKE,1
516,UNIVERSITY OF HERTFORDSHIRE,1
516,UNIVERSITY OF SAN FRANCISCO,1
516,UNIVERSITY OF THE WEST OF ENGLAND,1
519,PACE UNIVERSITY,1
520,WESTERN WASHINGTON UNIVERSITY,1
521,DONGDUK WOMENS UNIVERSITY,1
521,SAN FRANCISCO STATE UNIVERSITY,1
521,UNIVERSITY OF AUGSBURG,1
521,UNIVERSITY OF THE GERMAN FEDERAL ARMED FORCES,1
525,NATIONAL UNIVERSITY OF LA PLATA,1
526,UNIVERSITY OF URBINO CARLO BO,1
527,UNIVERSITY OF BALTIMORE,1
527,VAXJO UNIVERSITY,1
529,CORVINUS UNIVERSITY BUDAPEST,1
530,UNIVERSITY OF PARIS XII,1
531,MING CHUAN UNIVERSITY,1
532,NANZAN UNIVERSITY,1
533,JADAVPUR UNIVERSITY,1
534,UNIVERSITY OF SWANSEA,1
535,FLORIDA ATLANTIC UNIVERSITY,1
536,COLLEGE OF MEXICO,1
536,FACULTES UNIVERSITAIRES SAINT-LOUIS,1
538,LAFAYETTE COLLEGE,1
538,SOUTHEAST MISSOURI STATE UNIVERSITY,1
538,ST LAWRENCE UNIVERSITY,1
541,UNIVERSITY NACIONAL AUTONOMA MEXICO,1
542,UNIVERSITY OF GIRONA,1
543,WESTERN CAROLINA UNIVERSITY,1
544,GEORGIA SOUTHERN UNIVERSITY,1
545,WASEDA UNIVERSITY,1
546,MEMORIAL UNIVERSITY OF NEWFOUNDLAND,1
546,UNITED ARAB EMIRATES UNIVERSITY,1
548,BERRY COLLEGE,1
549,CURTIN UNIVERSITY OF TECHNOLOGY,1
549,LINCOLN UNIVERSITY,1
549,TARAS SHEVCHENKO NATIONAL UNIVERSITY KIEV,1
549,UNIVERSITY OF TAMPERE,1
553,OLD DOMINION UNIVERSITY,1
554,JAUME I UNIVERSITY,1
555,DONGGUK UNIVERSITY,1
556,OSAKA PREFECTURE UNIVERSITY,1
556,UNIVERSITY OF PARIS VII,1
556,UNIVERSITY OF PORTO,1
556,WESTERN MICHIGAN UNIVERSITY,1
560,"UNIVERSITY OF ROME, TRE",1
561,UNIVERSITY OF TOURS,1
562,HANNAM UNIVERSITY,1
562,XAVIER UNIVERSITY,1
564,ABERTAY UNIVERSITY,1
564,FU JEN CATHOLIC UNIVERSITY,1
566,DREXEL UNIVERSITY,1
567,SOOCHOW UNIVERSITY,1
568,NATIONAL CHUNG HSING UNIVERSITY,1
569,"UNIVERSITY OF OXFORD, LINACRE COLLEGE",1
570,UNIVERSITY OF CRETE,1
571,UNIVERSIDAD ARGENTINA DE LA EMPRESA,1
572,OTTO FRIEDRICH UNIVERSITY BAMBERG,1
573,RADBOUD UNIVERSITY NIJMEGEN,1
574,UNIVERSITY OF BRADFORD,1
574,WILLAMETTE UNIVERSITY,1
576,RAND AFRIKAANS UNIVERSITY,1
576,TEXAS STATE UNIVERSITY,1
578,"ECOLE NORMALE SUPERIEURE, PARIS",1
578,UNIVERSITY OF IOANNINA,1
580,KONKUK UNIVERSITY,1
580,UNIVERSITY OF ROSTOCK,1
582,FAIRFIELD UNIVERSITY,1
583,EASTERN ILLINOIS UNIVERSITY,1
584,KEIMYUNG UNIVERSITY,1
585,BISHOPS UNIVERSITY,1
585,LONGWOOD UNIVERSITY,1
585,SHENANDOAH UNIVERSITY,1
585,UNIVERSITY OF BESANCON,1
585,UNIVERSITY OF CANTABRIA,1
585,UNIVERSITY OF ROUEN,1
585,WIDENER UNIVERSITY,1
592,UNIVERSITY OF STAVANGER,1
593,MACQUARIE UNIVERSITY,1
594,UNIVERSITY OF NANTES,1
595,UNIVERSITY OF LODZ,1
596,UNIVERSITY OF BARI,1
597,UNIVERSITY OF EVRY,1
598,UNIVERSITY OF HOHENHEIM,1
599,DEAKIN UNIVERSITY,1
599,NATIONAL CHUNG CHENG UNIVERSITY,1
599,UNIVERSITY OF PISA,1
602,UNIVERSIDADE ESTADUAL DE CAMPINAS,1
603,CRANFIELD UNIVERSITY,1
603,"SUNY, ONEONTA",1
605,CHUO UNIVERSITY,1
606,POLYTECHNIC UNIVERSITY OF CATALONIA,1
607,MENDEL UNIVERSITY IN BRNO,1
608,UNIVERSITY OF ANCONA,1
608,UNIVERSITY OF NEUCHATEL,1
610,KOBE CITY UNIVERSITY OF FOREIGN STUDIES,1
610,UNIVERSIDAD DE CADIZ,1
610,UNIVERSITY OF UTRECHT,1
613,LIBERA UNIVERSITA GUIDO CARLI,1
